CustomerID,Tenure,SatisfactionScore,Complain,DaySinceLastOrder,WarehouseToHome,CashbackAmount,ChurnRiskScore
52049,11.0,1,1,3.0,16.0,156.66,0.15291486015932856
52596,2.0,3,1,2.0,7.0,162.94,0.15286599454631422
53908,1.0,3,0,5.0,16.0,169.01,0.15277852859640367
55378,1.0,3,0,5.0,16.0,169.01,0.15277852859640367
51802,4.0,1,0,3.0,13.0,215.57,0.15233012113363587
50501,18.0,5,1,2.0,15.0,207.61,0.15223734218904625
50826,4.0,3,1,6.0,8.0,198.52,0.15211120574491258
54929,14.0,5,0,6.0,33.0,208.96,0.15210014026719007
53274,8.0,5,0,3.0,15.0,190.0,0.15198334954908363
51296,14.0,1,0,0.0,6.0,127.82,0.15193000703109746
50174,9.0,2,0,0.0,24.0,136.88,0.1519259888132271
50837,8.0,3,1,1.0,10.0,142.49,0.15160178071431057
52307,8.0,3,1,1.0,10.0,142.49,0.15160178071431057
50813,12.0,4,1,2.0,19.0,271.23,0.1515600974627035
52283,12.0,4,1,2.0,19.0,271.23,0.1515600974627035
51343,0.0,4,1,3.0,10.0,161.42,0.15139900692589597
54651,12.0,5,0,1.0,7.0,151.19,0.150783294063464
51827,7.0,1,1,3.0,6.0,136.22,0.15065992744857695
55413,8.0,1,1,3.0,9.0,154.32,0.15047813029653595
51142,9.0,5,0,4.0,15.0,122.88999999999999,0.15028068978780446
54118,14.0,1,0,1.0,7.0,149.06,0.15016727142910855
55402,6.0,3,0,3.0,26.0,221.1,0.15012866973491187
55552,12.0,5,0,1.0,8.0,153.58,0.15012668382927002
53835,5.0,5,0,4.0,9.0,178.32,0.14965810204097799
52773,13.0,1,0,0.0,14.0,124.06,0.1495549996163992
55325,14.0,1,1,4.0,23.0,204.45,0.14945226783092372
52739,0.0,1,0,7.0,15.0,141.05,0.14944805046605664
52766,14.0,1,0,0.0,7.0,127.82,0.14937555750421966
54764,19.0,3,0,1.0,9.0,147.74,0.14914937027462646
53294,19.0,3,0,1.0,9.0,147.74,0.14914937027462646
53682,6.0,4,1,3.0,9.0,165.78,0.148979397142761
55202,2.0,5,0,3.0,12.0,209.63,0.14892088867205616
50406,0.0,5,0,7.0,6.0,174.12,0.14880686189554618
55431,8.0,1,0,3.0,10.0,185.29,0.148759974105279
54140,6.0,5,0,3.0,9.0,149.39,0.14851773617626882
53377,15.0,5,1,18.0,13.0,172.21,0.14810976441439497
54847,15.0,5,1,18.0,13.0,172.21,0.14810976441439497
50878,8.0,2,0,2.0,24.0,193.62,0.14797771856006992
51291,9.0,3,0,0.0,6.0,120.08000000000001,0.14795941348757816
55064,3.0,1,1,1.0,14.0,191.23,0.14780064110940033
51971,18.0,5,1,2.0,15.0,207.61,0.14762857117268732
52421,5.0,1,0,3.0,16.0,212.44,0.1471973133633826
54894,1.0,1,0,4.0,9.0,179.72,0.14702944618923192
55230,2.0,3,0,1.0,8.0,140.63,0.14699718747128251
50990,21.0,5,0,6.0,14.0,123.66999999999999,0.14692397757305053
50508,15.0,2,1,2.0,14.0,125.15,0.14690313941419608
50486,0.0,2,1,3.0,11.0,228.07999999999998,0.1467669847352867
53362,8.0,4,0,1.0,17.0,145.08,0.14666743493362322
54832,8.0,4,0,1.0,17.0,145.08,0.14666743493362322
50313,3.0,4,0,2.0,13.0,129.83,0.14643736350150638
55220,9.0,3,0,1.0,14.0,149.04,0.14642691926823873
50035,9.0,3,0,2.0,8.0,122.31,0.14641621944786887
53706,8.0,5,0,4.0,7.0,154.96,0.1463857096695221
50409,13.0,5,1,12.0,11.0,204.75,0.14627819063176464
50275,9.0,5,0,2.0,6.0,122.18,0.1462655784426732
55119,8.0,1,0,3.0,16.0,210.0,0.1461328141583901
55001,9.0,3,0,8.0,7.0,147.58,0.1460996812071379
50393,0.0,4,0,2.0,14.0,148.51,0.14606345421446185
52410,9.0,3,0,3.0,7.0,120.63999999999999,0.14582481879738407
51439,19.0,5,1,5.0,6.0,206.73000000000002,0.14570181302361745
50940,9.0,3,0,3.0,6.0,120.63999999999999,0.14562806908619488
51392,7.0,3,0,7.0,29.0,145.68,0.14538436393398022
55176,8.0,5,0,4.0,8.0,154.96,0.14522889951627727
54818,3.0,1,0,4.0,14.0,150.32,0.14489199841836448
51890,20.0,3,1,13.0,9.0,237.7,0.14451884776241491
51986,0.0,1,0,4.0,10.0,131.62,0.14431516061922595
53961,8.0,1,0,3.0,10.0,185.29,0.14429275232909922
52028,5.0,4,0,2.0,14.0,123.32,0.14402423869366157
53577,4.0,4,1,8.0,7.0,160.79,0.1439447252994244
51764,0.0,1,0,2.0,29.0,128.86,0.1439368761306254
52234,8.0,1,1,12.0,14.0,203.77,0.1438853255561715
50439,0.0,2,0,4.0,32.0,161.8,0.14385178540751445
50314,8.0,3,1,0.0,22.0,176.32,0.14370964689373936
53594,3.0,2,1,1.0,14.0,191.23,0.14344880956165224
55456,15.0,3,1,3.0,11.0,229.47,0.14339611973868432
51315,9.0,1,0,4.0,9.0,176.44,0.14296565147206225
51393,10.0,4,0,0.0,25.0,130.22,0.14281651444900548
50034,13.0,2,0,11.0,10.0,208.55,0.14260671682828316
54925,2.0,4,0,1.0,17.0,135.52,0.14252932940885793
53855,14.0,1,1,4.0,23.0,204.45,0.14241299792052986
51978,15.0,1,1,2.0,14.0,125.15,0.142309762313721
51765,9.0,1,0,4.0,9.0,120.97,0.14228489515659407
51512,14.0,3,0,8.0,14.0,124.50999999999999,0.14202384613124952
50042,14.0,3,0,8.0,14.0,124.50999999999999,0.14202384613124952
54169,12.0,3,0,3.0,30.0,220.26,0.1420203906476343
53933,14.0,4,0,9.0,14.0,323.33,0.1419152494904448
50567,13.0,4,1,0.0,15.0,136.17,0.14188527826318786
52037,13.0,4,1,0.0,15.0,136.17,0.14188527826318786
51745,9.0,5,0,2.0,6.0,122.18,0.1417912617945064
50139,19.0,4,1,7.0,8.0,268.72,0.14161446359742244
54542,4.0,4,0,1.0,9.0,149.76,0.14159354249409048
53681,7.0,2,0,3.0,12.0,224.98,0.14149069269622513
51598,2.0,1,0,5.0,14.0,123.4,0.14139911947987982
53000,5.0,2,1,4.0,12.0,173.21,0.14124410970629175
53693,9.0,2,0,3.0,25.0,218.62,0.140909030549564
52591,9.0,1,0,1.0,16.0,121.44999999999999,0.14064469221077622
51909,0.0,1,0,4.0,32.0,161.8,0.14053267230790176
50509,9.0,5,0,3.0,14.0,123.41999999999999,0.14031006210998834
50917,1.0,5,0,3.0,11.0,184.63,0.14015226807900555
51659,6.0,4,0,3.0,11.0,218.77999999999997,0.14014992426775127
52256,9.0,3,0,1.0,7.0,112.22999999999999,0.1401249116717979
53359,2.0,3,0,3.0,16.0,148.77,0.14009031089968668
53260,10.0,5,0,10.0,15.0,200.87,0.13987645111578528
54730,10.0,5,0,10.0,15.0,200.87,0.13987645111578528
53348,3.0,2,0,4.0,14.0,150.32,0.1393454379320729
55043,10.0,5,1,3.0,8.0,227.52,0.1393292955200244
55305,5.0,5,0,4.0,9.0,178.32,0.13916083918999994
52348,8.0,1,0,2.0,24.0,193.62,0.1388538742428421
50128,2.0,2,0,5.0,14.0,123.4,0.13838646888824185
50418,11.0,3,1,0.0,6.0,178.61,0.13832498771021517
51888,11.0,3,1,0.0,6.0,178.61,0.13832498771021517
54458,9.0,4,0,10.0,23.0,205.2,0.13829260986707279
54328,4.0,1,0,3.0,12.0,219.19,0.13813656385094147
51378,9.0,3,0,8.0,15.0,122.06,0.13811950007089913
51020,4.0,5,0,3.0,8.0,153.32,0.13810547796776765
50834,7.0,2,0,6.0,15.0,185.0,0.1380830777328095
53750,9.0,3,0,1.0,14.0,149.04,0.13796238717559725
50295,9.0,2,0,4.0,9.0,120.97,0.1376585994810237
55623,13.0,1,0,7.0,31.0,245.31,0.13763521328671005
53815,13.0,3,0,7.0,13.0,207.37,0.13748343240697758
50951,5.0,1,0,3.0,16.0,212.44,0.137359275072496
54426,3.0,4,0,1.0,9.0,191.44,0.137287431337024
51185,0.0,1,0,2.0,16.0,146.84,0.1370449952229679
53760,2.0,3,0,1.0,7.0,140.63,0.13698403454107025
54153,13.0,1,0,7.0,31.0,245.31,0.1365593240563182
51410,9.0,3,0,8.0,14.0,200.96,0.1364591572869804
52918,3.0,2,0,2.0,7.0,204.18,0.1364449098444766
54379,19.0,1,0,3.0,13.0,213.65,0.13638300700089923
50343,10.0,4,0,7.0,15.0,188.34,0.13638074366609843
51784,8.0,3,1,0.0,22.0,176.32,0.13632651381697336
51464,9.0,1,0,0.0,9.0,128.35,0.13610606927365018
53758,21.0,3,1,3.0,21.0,170.91,0.13608079487823127
55482,21.0,3,0,1.0,16.0,146.05,0.135941185750968
52546,17.0,1,1,2.0,7.0,131.95,0.13591607990115254
53263,3.0,3,0,2.0,34.0,168.35,0.1355037731389014
51302,5.0,4,0,1.0,35.0,128.37,0.13545101091130796
51383,9.0,1,0,2.0,8.0,120.13999999999999,0.1353144188712288
54168,4.0,3,0,1.0,31.0,151.93,0.13521457359417474
53084,8.0,3,0,3.0,11.0,190.38,0.13514823962668693
52919,9.0,3,0,3.0,7.0,212.89,0.13501022759798062
54389,9.0,3,0,3.0,7.0,212.89,0.13501022759798062
50984,8.0,5,0,2.0,14.0,124.5,0.13495558131261254
54233,5.0,4,0,1.0,7.0,150.01,0.13472004679949906
50985,3.0,4,0,3.0,35.0,192.5,0.13470235323748908
52783,12.0,1,0,3.0,15.0,294.31,0.13455530519273315
51076,17.0,1,1,2.0,6.0,131.95,0.13452693418785142
51504,13.0,1,0,11.0,10.0,208.55,0.13440357857702612
52665,5.0,1,0,0.0,16.0,146.48,0.13427251708015436
52994,5.0,2,0,8.0,14.0,194.29,0.13423195381009437
51863,0.0,4,0,2.0,14.0,148.51,0.13422313383739662
55610,6.0,5,0,3.0,9.0,149.39,0.1335727087433019
52641,14.0,3,1,5.0,10.0,204.47,0.13333391727845176
55280,12.0,4,0,3.0,21.0,224.24,0.13329179393116583
54845,14.0,4,0,3.0,17.0,222.05,0.13328263916725183
51804,13.0,5,0,3.0,34.0,209.32,0.13326016685375586
51445,9.0,4,0,2.0,29.0,120.41999999999999,0.13320582527330602
53149,14.0,5,0,2.0,35.0,234.32,0.13303261329301916
52849,14.0,2,0,12.0,11.0,233.55,0.13277660853022463
52454,8.0,5,0,2.0,14.0,124.5,0.1326051356930477
51494,9.0,5,0,4.0,15.0,122.38,0.13246636848457277
53732,2.0,5,0,3.0,12.0,209.63,0.13243713169007443
53541,6.0,5,0,1.0,9.0,153.27,0.13218493064850462
54584,4.0,5,0,9.0,29.0,209.12,0.13211371729949026
53740,4.0,3,0,3.0,23.0,178.01,0.1320992826667793
54744,8.0,5,0,3.0,15.0,190.0,0.13207897907091942
50173,8.0,4,0,9.0,22.0,180.2,0.13203036450535563
53375,14.0,4,0,3.0,17.0,222.05,0.1318941969845289
52460,21.0,5,0,6.0,14.0,123.66999999999999,0.13188952730642123
50377,9.0,3,0,0.0,9.0,120.83000000000001,0.1318551638777355
51847,9.0,3,0,0.0,9.0,120.83000000000001,0.1318551638777355
53356,21.0,2,1,3.0,9.0,157.94,0.13174565990844783
50226,15.0,3,1,0.0,8.0,126.96000000000001,0.1316692415458156
51696,15.0,3,1,0.0,8.0,126.96000000000001,0.1316692415458156
53652,9.0,3,1,2.0,11.0,167.49,0.13165921780920914
55122,9.0,3,1,2.0,11.0,167.49,0.13165921780920914
51118,13.0,4,0,8.0,13.0,298.33,0.13162443201308258
53370,5.0,3,0,1.0,27.0,194.32,0.13161591811095458
55486,16.0,3,0,1.0,15.0,164.68,0.13157712155149032
54016,16.0,3,0,1.0,15.0,164.68,0.13157712155149032
55163,9.0,1,0,3.0,25.0,218.62,0.131503727819105
54964,8.0,1,0,1.0,10.0,154.79,0.13137180864643652
51491,3.0,5,0,30.0,11.0,132.04,0.1313047801156348
53181,12.0,5,0,1.0,7.0,151.19,0.13097206627786853
53573,10.0,5,1,3.0,7.0,227.52,0.1309568700160271
51461,10.0,1,0,3.0,9.0,174.28,0.13087685503971194
52244,16.0,1,0,7.0,9.0,297.4,0.13072937353462802
50818,9.0,3,0,7.0,16.0,170.94,0.13068152270968858
53810,12.0,4,0,3.0,21.0,224.24,0.13049663139557593
55361,18.0,1,1,3.0,8.0,156.95,0.1304916214546287
55087,17.0,1,0,3.0,11.0,227.31,0.1304325289110667
55147,13.0,1,1,5.0,28.0,186.2,0.13025608774602956
50088,0.0,3,0,7.0,26.0,199.81,0.12989238308481196
51558,0.0,3,0,7.0,26.0,199.81,0.12989238308481196
50866,6.0,2,0,2.0,11.0,199.98,0.1298691706099453
51832,10.0,3,1,0.0,8.0,196.02,0.12985364816181158
52252,7.0,3,0,0.0,14.0,125.85,0.12929406836720136
54864,12.0,1,1,4.0,17.0,181.66,0.1292257619210063
52401,7.0,5,0,9.0,21.0,270.07,0.12911860325793656
50931,7.0,5,0,9.0,21.0,270.07,0.12911860325793656
51201,15.0,3,0,0.0,14.0,139.68,0.12906709948808182
52671,15.0,3,0,0.0,14.0,139.68,0.12906709948808182
55015,19.0,3,1,3.0,14.0,169.77,0.12905284965482453
51365,11.0,1,1,2.0,8.0,139.44,0.1290046827656855
53239,17.0,2,0,3.0,22.0,193.04,0.12878583921939768
53891,18.0,1,1,3.0,7.0,156.95,0.128694483485958
51093,0.0,3,0,4.0,15.0,144.01,0.12868777697819864
52563,0.0,3,0,4.0,15.0,144.01,0.12868777697819864
50056,4.0,2,1,2.0,18.0,139.29,0.1284958069515897
53090,5.0,5,0,3.0,7.0,147.18,0.12841160037491656
55210,4.0,3,0,3.0,23.0,178.01,0.12839063644640955
52737,11.0,5,0,0.0,7.0,128.58,0.12838800223303848
54899,13.0,1,0,9.0,7.0,252.42000000000002,0.12838658667741795
50824,3.0,5,1,3.0,23.0,219.16000000000003,0.12832980966904284
55333,3.0,3,0,5.0,17.0,183.69,0.12822031630083275
53863,3.0,3,0,5.0,17.0,183.69,0.12822031630083275
54598,4.0,4,0,3.0,14.0,154.83,0.12804664762020873
52336,6.0,1,0,2.0,11.0,199.98,0.1279347386293295
50103,2.0,2,0,1.0,6.0,179.18,0.12792567661203766
53206,9.0,3,0,1.0,10.0,137.81,0.12782976789315748
53080,11.0,4,1,2.0,17.0,166.97,0.12775353727684616
54550,11.0,4,1,2.0,17.0,166.97,0.12775353727684616
52361,7.0,5,0,3.0,7.0,129.96,0.127522158135745
51260,7.0,1,0,1.0,6.0,198.88,0.12740709830442976
52153,11.0,3,1,7.0,16.0,187.4,0.12737878888403745
52376,4.0,1,0,9.0,14.0,207.93,0.12720667278726092
54538,10.0,3,0,3.0,9.0,150.43,0.12719802484128484
54739,12.0,5,1,13.0,9.0,184.8,0.12712999204585204
50891,7.0,5,0,3.0,6.0,129.96,0.1270220913889822
51433,9.0,1,0,3.0,15.0,120.75,0.1270204121507107
53649,8.0,2,0,3.0,16.0,210.0,0.1268715658951305
53617,17.0,2,0,3.0,11.0,227.31,0.126844475373919
52587,5.0,3,0,2.0,25.0,196.1,0.12680426187385962
53871,10.0,4,0,4.0,14.0,145.13,0.12679987039112167
55341,10.0,4,0,4.0,14.0,145.13,0.12679987039112167
54356,11.0,5,1,8.0,28.0,160.64,0.12670179517932603
52381,9.0,4,0,2.0,14.0,121.09,0.1266739519464424
52952,12.0,2,0,6.0,9.0,177.49,0.1266723466628342
53812,10.0,3,0,1.0,7.0,193.15,0.12657566864776879
52231,0.0,1,0,1.0,16.0,149.5,0.12631732015546754
52131,13.0,1,0,1.0,26.0,203.22,0.12629865777947316
53124,20.0,2,1,3.0,17.0,215.71,0.12627931986422483
52967,3.0,4,0,3.0,29.0,244.95999999999998,0.12626413039720596
54532,3.0,1,0,3.0,30.0,147.01,0.12624895527213223
50523,8.0,4,0,8.0,31.0,209.02999999999997,0.12620999720260678
55011,6.0,5,0,1.0,9.0,153.27,0.1258922706025811
54781,9.0,5,0,2.0,34.0,150.59,0.12581879807965238
55285,13.0,3,0,7.0,13.0,207.37,0.1257091429109438
50235,9.0,2,0,12.0,9.0,196.99,0.1254864957632083
51876,0.0,5,0,7.0,6.0,174.12,0.1252045276104122
52099,12.0,5,1,8.0,28.0,208.8,0.12519314986208915
50629,12.0,5,1,8.0,28.0,208.8,0.12519314986208915
53976,20.0,4,0,3.0,33.0,204.91,0.12518364038799526
50906,4.0,2,0,9.0,14.0,207.93,0.12510359473739754
54560,5.0,5,0,3.0,7.0,147.18,0.125051376400608
54246,30.0,1,0,3.0,14.0,197.6,0.1250269783992479
51256,8.0,5,0,4.0,24.0,0.0,0.12501056967709132
50683,11.0,3,1,7.0,16.0,187.4,0.12499341685017944
54012,21.0,3,0,1.0,16.0,146.05,0.1248961600938938
54157,13.0,5,0,3.0,13.0,224.91,0.1248439316092216
51374,17.0,1,0,17.0,13.0,202.48,0.124749234469767
54306,4.0,5,0,31.0,12.0,157.04,0.12468552194898509
50152,2.0,4,0,3.0,28.0,219.95999999999998,0.12468409370805314
53142,16.0,5,1,9.0,31.0,199.06,0.12467288697359173
50309,19.0,2,1,2.0,16.0,190.71,0.1246262111283448
51126,2.0,3,1,2.0,6.0,162.94,0.12461902662440008
53795,3.0,3,0,1.0,16.0,149.51,0.12460488115745219
51423,18.0,5,1,0.0,12.0,232.45,0.12455427163821656
50833,13.0,3,0,0.0,22.0,135.44,0.12450581926207498
52303,13.0,3,0,0.0,22.0,135.44,0.12450581926207498
50782,7.0,3,0,0.0,14.0,125.85,0.12448926380707306
55265,3.0,3,0,1.0,16.0,149.51,0.12431364213033329
50556,9.0,2,0,1.0,13.0,146.78,0.12429985096608784
53062,3.0,2,0,3.0,30.0,147.01,0.12425416587856304
53531,9.0,3,0,8.0,7.0,147.58,0.12415227432693898
52030,13.0,4,0,0.0,16.0,197.05,0.12405636837877748
51281,4.0,3,0,3.0,16.0,210.31,0.12402122069845482
52751,4.0,3,0,3.0,16.0,210.31,0.12402122069845482
52612,9.0,5,0,4.0,15.0,122.88999999999999,0.1239280226849363
53303,2.0,4,1,6.0,9.0,172.79,0.12387077756005814
54594,6.0,1,1,3.0,17.0,215.71,0.12371811977306145
54619,14.0,5,0,2.0,35.0,234.32,0.1235348634030636
51879,13.0,5,1,12.0,11.0,204.75,0.12352665893406997
50052,6.0,2,0,2.0,14.0,125.0,0.1235126247650363
50968,9.0,1,0,3.0,34.0,121.32,0.12347751281304466
52438,9.0,1,0,3.0,34.0,121.32,0.12347751281304466
52395,3.0,3,0,2.0,22.0,153.01,0.1234401744079158
51901,9.0,4,0,2.0,16.0,122.97,0.12343571016771428
51526,4.0,1,1,2.0,18.0,139.29,0.12319580797896146
50251,22.0,3,0,0.0,13.0,145.0,0.12315888845011005
55069,7.0,3,1,9.0,17.0,208.8,0.12305177509250245
54871,7.0,3,0,1.0,24.0,299.44,0.12298102918632586
53401,7.0,3,0,1.0,24.0,299.44,0.12298102918632586
51331,13.0,3,0,2.0,8.0,128.09,0.12295741621302078
52801,13.0,3,0,2.0,8.0,128.09,0.12295741621302078
53373,6.0,4,0,3.0,7.0,148.32,0.12290833781170674
51811,19.0,3,0,2.0,24.0,205.27,0.12281040720604691
51507,9.0,4,0,2.0,15.0,120.24000000000001,0.12280772350662085
51869,23.0,3,1,8.0,34.0,132.21,0.12276392870209768
54387,11.0,1,0,9.0,11.0,152.93,0.12269148809720615
51276,11.0,4,1,2.0,6.0,129.91,0.12265543075328661
53521,15.0,2,1,1.0,19.0,172.66,0.12265084031696065
55213,4.0,3,0,1.0,14.0,137.74,0.12254713534253589
53743,4.0,3,0,1.0,14.0,137.74,0.12254713534253589
55446,20.0,4,0,3.0,33.0,204.91,0.1225191781607316
51426,3.0,1,1,0.0,6.0,151.26,0.12251353651297243
54914,13.0,5,1,9.0,29.0,233.8,0.1224633883024512
53444,13.0,5,1,9.0,29.0,233.8,0.1224633883024512
54826,21.0,1,1,3.0,9.0,157.94,0.12241183761373026
55027,14.0,4,0,1.0,9.0,168.27,0.12232855978249747
50580,8.0,2,0,8.0,9.0,178.23,0.12222176631684765
52906,15.0,2,1,1.0,13.0,260.91,0.12215874789567444
55454,17.0,3,0,3.0,16.0,149.38,0.12206847406210737
51128,7.0,1,1,2.0,8.0,129.32,0.12203042733759839
53005,13.0,5,1,11.0,17.0,295.68,0.12201794715288412
52655,0.0,1,0,2.0,16.0,146.84,0.12190067865570038
51881,14.0,1,0,6.0,16.0,291.41,0.12189826486767477
54843,6.0,4,0,3.0,7.0,148.32,0.12173910198973653
51287,9.0,4,0,2.0,8.0,121.87,0.12165318757789009
52757,9.0,4,0,2.0,8.0,121.87,0.12165318757789009
50141,2.0,4,0,0.0,8.0,166.44,0.12126099594887388
54188,16.0,4,0,3.0,15.0,193.25,0.12123323534293107
54951,7.0,1,0,3.0,12.0,196.19,0.12122877857110066
50943,20.0,3,1,2.0,20.0,145.91,0.12112755610136323
52510,13.0,1,1,3.0,22.0,179.45,0.12106387957811317
54208,11.0,4,0,1.0,26.0,155.22,0.1210358375704474
52490,4.0,5,0,3.0,8.0,153.32,0.1208572196848805
53545,19.0,3,1,3.0,14.0,169.77,0.12080926586302672
51643,8.0,4,0,9.0,22.0,180.2,0.12079899752060333
54076,8.0,3,0,3.0,20.0,211.28,0.12077036903581437
50881,2.0,5,0,9.0,23.0,179.88,0.12072344815905557
52351,2.0,5,0,9.0,23.0,179.88,0.12072344815905557
53847,14.0,3,0,3.0,22.0,229.35,0.12059431427770417
55282,10.0,3,0,1.0,8.0,193.15,0.12040459911526462
53761,2.0,5,0,4.0,14.0,173.98,0.1203231417556246
55231,2.0,5,0,4.0,14.0,173.98,0.1203231417556246
52003,2.0,1,0,3.0,14.0,125.32,0.12031739888482093
51899,13.0,1,1,3.0,14.0,123.41999999999999,0.12025679442987479
52408,17.0,3,1,2.0,8.0,202.09,0.12024992327152387
51205,2.0,4,0,0.0,12.0,128.04,0.120221725688325
52675,2.0,4,0,0.0,12.0,128.04,0.120221725688325
53599,7.0,3,1,9.0,17.0,208.8,0.12009032962466933
51723,9.0,3,0,2.0,14.0,125.43,0.1200432377708628
50699,2.0,4,0,1.0,16.0,132.91,0.12003895708838075
52993,2.0,5,0,8.0,23.0,181.61,0.12003844635407082
54372,4.0,3,0,3.0,7.0,209.74,0.12002554197392662
52909,19.0,2,0,3.0,13.0,213.65,0.11991524927914805
51437,24.0,1,1,0.0,27.0,154.41,0.11991500374491366
55485,3.0,3,0,7.0,36.0,188.84,0.11990357191372988
54470,5.0,1,1,4.0,12.0,173.21,0.11986455894125872
55026,4.0,5,0,4.0,36.0,166.15,0.11984609803570914
53556,4.0,5,0,4.0,36.0,166.15,0.11984609803570914
53910,3.0,3,0,3.0,16.0,154.74,0.11984220903460852
50702,11.0,3,0,0.0,6.0,128.44,0.11969146512540836
53984,17.0,3,0,3.0,16.0,149.38,0.11966934604913601
51257,9.0,3,0,4.0,22.0,121.44,0.11965348970954232
52727,9.0,3,0,4.0,22.0,121.44,0.11965348970954232
51311,17.0,1,1,2.0,14.0,124.36000000000001,0.11959296079947453
50618,23.0,2,0,0.0,14.0,123.80000000000001,0.11957796544898995
51693,20.0,3,0,0.0,10.0,129.76,0.11939433089704274
50223,20.0,3,0,0.0,10.0,129.76,0.11939433089704274
51541,10.0,5,1,7.0,27.0,135.64,0.11936066216019668
51705,9.0,1,0,12.0,9.0,196.99,0.11931872094349942
50143,0.0,5,0,5.0,11.0,140.0,0.11929562805521766
50411,14.0,2,0,6.0,16.0,291.41,0.11914451832981414
51040,13.0,1,1,3.0,22.0,179.45,0.11908896113569313
54141,9.0,1,1,3.0,33.0,213.37,0.11896312462552155
55611,9.0,1,1,3.0,33.0,213.37,0.11896312462552155
54329,12.0,1,0,3.0,7.0,211.86,0.11888476669110941
52169,2.0,4,0,1.0,16.0,132.91,0.1188838467094828
51730,9.0,3,0,0.0,8.0,175.96,0.11886785453291857
50108,9.0,3,0,2.0,12.0,122.66999999999999,0.11886233863382069
50260,9.0,3,0,0.0,8.0,175.96,0.11866723959968004
50399,23.0,3,1,8.0,34.0,132.21,0.11851099356954466
55403,14.0,4,0,9.0,14.0,323.33,0.11842087611431754
52730,7.0,1,0,1.0,7.0,198.88,0.11833233619283308
55036,18.0,1,0,18.0,36.0,170.41,0.11826846285445751
52048,3.0,3,0,7.0,14.0,172.64,0.11826400431149642
54384,12.0,3,0,3.0,10.0,231.08999999999997,0.11825620613075422
52914,12.0,3,0,3.0,10.0,231.08999999999997,0.11825620613075422
50948,2.0,4,0,2.0,8.0,131.8,0.11816669605921185
53075,10.0,3,0,1.0,9.0,200.96,0.11813733094062807
55467,5.0,5,0,3.0,14.0,221.37,0.11812890526618247
53997,5.0,5,0,3.0,14.0,221.37,0.11812890526618247
53717,6.0,2,0,3.0,14.0,217.04,0.11804438523463787
53363,16.0,3,0,4.0,21.0,187.44,0.11797694955862124
52746,11.0,4,1,2.0,7.0,129.91,0.11796782967719946
51513,3.0,1,0,4.0,11.0,194.19,0.11771477208352188
52902,4.0,3,0,3.0,7.0,209.74,0.11768798345341419
50533,2.0,2,0,3.0,14.0,125.32,0.1176386979985648
51979,9.0,5,0,3.0,14.0,123.41999999999999,0.11758094003827843
54128,13.0,1,0,4.0,16.0,319.31,0.11757068221125955
52050,8.0,1,0,8.0,9.0,178.23,0.1174170496705314
51993,8.0,4,0,8.0,31.0,209.02999999999997,0.11739673506128057
53311,9.0,5,0,2.0,34.0,150.59,0.11735883340986829
53942,4.0,5,0,8.0,22.0,196.4,0.11735216086434894
50431,9.0,4,0,2.0,16.0,122.97,0.11734105757295545
55546,8.0,3,0,3.0,20.0,211.28,0.11733858988236602
54020,3.0,4,0,1.0,13.0,153.04,0.11707942531095251
55490,3.0,4,0,1.0,13.0,153.04,0.11707942531095251
53128,4.0,4,0,3.0,14.0,154.83,0.11706810400068247
53628,13.0,4,1,3.0,20.0,296.23,0.11706231529636324
50661,13.0,2,0,1.0,26.0,203.22,0.11696665276677211
51489,3.0,3,0,4.0,14.0,126.32,0.11692914222028658
50867,5.0,4,1,2.0,8.0,140.78,0.11674213875335707
51492,3.0,1,0,2.0,8.0,127.19999999999999,0.116660531037314
51050,0.0,3,0,7.0,8.0,152.06,0.1165884552859023
55438,20.0,1,1,3.0,9.0,318.28,0.1165670441035943
54602,16.0,3,0,1.0,12.0,145.93,0.11635845830080427
54336,30.0,5,1,3.0,15.0,167.57,0.1163034548646929
55029,2.0,5,0,4.0,26.0,156.96,0.1162935672059972
52850,8.0,3,0,3.0,9.0,147.31,0.11628321923786464
50189,6.0,4,0,3.0,11.0,218.77999999999997,0.11600101053496975
52119,9.0,1,0,8.0,18.0,188.58,0.11593498250915711
53421,4.0,5,1,8.0,15.0,239.16000000000003,0.11580784462462632
53138,9.0,3,0,10.0,7.0,172.17,0.11580133495682818
52781,17.0,1,1,2.0,14.0,124.36000000000001,0.11573699260737226
55412,4.0,5,0,8.0,22.0,196.4,0.11569225695483806
55334,10.0,5,0,3.0,12.0,205.08,0.11566950016285205
53864,10.0,5,0,3.0,12.0,205.08,0.11566950016285205
54829,2.0,3,0,3.0,16.0,148.77,0.11566287406929734
51578,9.0,3,0,2.0,12.0,122.66999999999999,0.11550161075098138
51032,13.0,3,0,12.0,21.0,204.35,0.11543082472511543
50701,2.0,2,1,2.0,14.0,150.56,0.1152051237668618
50037,9.0,4,0,2.0,15.0,120.24000000000001,0.11516095328845864
52866,30.0,5,1,3.0,15.0,167.57,0.11511467782377004
55317,14.0,3,0,3.0,22.0,229.35,0.1150547771622167
51334,8.0,1,0,1.0,6.0,129.77,0.11503701168982028
52628,6.0,5,0,6.0,14.0,131.43,0.11498932567927364
50111,16.0,2,1,9.0,22.0,260.64,0.11498881647925202
54207,8.0,3,0,8.0,30.0,170.68,0.11495978514154151
